L,C,D,H_max,,Policy,timeUsed
1,5,3,72,Bruteforce,72
1,5,3,72,9,72
2,5,3,72,Bruteforce,144
2,5,3,72,9,144
3,5,3,72,Bruteforce,216
3,5,3,72,9,201
4,5,3,72,Bruteforce,286
4,5,3,72,9,268
5,5,3,72,Bruteforce,346
5,5,3,72,9,299
6,5,3,72,Bruteforce,416
6,5,3,72,9,368
7,5,3,72,Bruteforce,487
7,5,3,72,9,424
8,5,3,72,Bruteforce,553
8,5,3,72,9,484
9,5,3,72,Bruteforce,618
9,5,3,72,9,581
10,5,3,72,Bruteforce,687
10,5,3,72,9,634
11,5,3,72,Bruteforce,755
11,5,3,72,9,689
12,5,3,72,Bruteforce,819
12,5,3,72,9,748
13,5,3,72,Bruteforce,883
13,5,3,72,9,758
14,5,3,72,Bruteforce,943
14,5,3,72,9,883
15,5,3,72,Bruteforce,1015
15,5,3,72,9,919
16,5,3,72,Bruteforce,1077
16,5,3,72,9,966
17,5,3,72,Bruteforce,1139
17,5,3,72,9,1007
18,5,3,72,Bruteforce,1204
18,5,3,72,9,1082
19,5,3,72,Bruteforce,1261
19,5,3,72,9,1142
20,5,3,72,Bruteforce,1323
20,5,3,72,9,1214
21,5,3,72,Bruteforce,1374
21,5,3,72,9,1149
22,5,3,72,Bruteforce,1437
22,5,3,72,9,1281
23,5,3,72,Bruteforce,1507
23,5,3,72,9,1247
24,5,3,72,Bruteforce,1572
24,5,3,72,9,1399
25,5,3,72,Bruteforce,1636
25,5,3,72,9,1348
26,5,3,72,Bruteforce,1684
26,5,3,72,9,1503
27,5,3,72,Bruteforce,1734
27,5,3,72,9,1538
28,5,3,72,Bruteforce,1827
28,5,3,72,9,1582
29,5,3,72,Bruteforce,1899
29,5,3,72,9,1550
30,5,3,72,Bruteforce,1963
30,5,3,72,9,1708
31,5,3,72,Bruteforce,2025
31,5,3,72,9,1684
32,5,3,72,Bruteforce,2090
32,5,3,72,9,1756
33,5,3,72,Bruteforce,2155
33,5,3,72,9,1828
34,5,3,72,Bruteforce,2229
34,5,3,72,9,1943
35,5,3,72,Bruteforce,2295
35,5,3,72,9,2009
36,5,3,72,Bruteforce,2359
36,5,3,72,9,2147
37,5,3,72,Bruteforce,2482
37,5,3,72,9,2103
38,5,3,72,Bruteforce,2546
38,5,3,72,9,2167
39,5,3,72,Bruteforce,2598
39,5,3,72,9,2189
40,5,3,72,Bruteforce,2666
40,5,3,72,9,2305
41,5,3,72,Bruteforce,2720
41,5,3,72,9,2350
42,5,3,72,Bruteforce,2787
42,5,3,72,9,2398
43,5,3,72,Bruteforce,2848
43,5,3,72,9,2434
44,5,3,72,Bruteforce,2913
44,5,3,72,9,2607
45,5,3,72,Bruteforce,2975
45,5,3,72,9,2588
46,5,3,72,Bruteforce,3043
46,5,3,72,9,2549
47,5,3,72,Bruteforce,3101
47,5,3,72,9,2592
48,5,3,72,Bruteforce,3169
48,5,3,72,9,2658
49,5,3,72,Bruteforce,3198
49,5,3,72,9,2767
50,5,3,72,Bruteforce,3283
50,5,3,72,9,2713
51,5,3,72,Bruteforce,3347
51,5,3,72,9,2756
52,5,3,72,Bruteforce,3406
52,5,3,72,9,2799
53,5,3,72,Bruteforce,3404
53,5,3,72,9,3142
54,5,3,72,Bruteforce,3525
54,5,3,72,9,3058
55,5,3,72,Bruteforce,3583
55,5,3,72,9,3088
56,5,3,72,Bruteforce,3667
56,5,3,72,9,3159
57,5,3,72,Bruteforce,3784
57,5,3,72,9,3224
58,5,3,72,Bruteforce,3764
58,5,3,72,9,3357
59,5,3,72,Bruteforce,3774
59,5,3,72,9,3216
60,5,3,72,Bruteforce,3977
60,5,3,72,9,3350
61,5,3,72,Bruteforce,3883
61,5,3,72,9,3207
62,5,3,72,Bruteforce,4075
62,5,3,72,9,3487
63,5,3,72,Bruteforce,4093
63,5,3,72,9,3706
64,5,3,72,Bruteforce,4150
64,5,3,72,9,3544
65,5,3,72,Bruteforce,4190
65,5,3,72,9,3600
66,5,3,72,Bruteforce,4332
66,5,3,72,9,3677
67,5,3,72,Bruteforce,4357
67,5,3,72,9,3773
68,5,3,72,Bruteforce,4315
68,5,3,72,9,3846
69,5,3,72,Bruteforce,4495
69,5,3,72,9,3869
70,5,3,72,Bruteforce,4539
70,5,3,72,9,3920
71,5,3,72,Bruteforce,4598
71,5,3,72,9,4083
72,5,3,72,Bruteforce,4717
72,5,3,72,9,3999
73,5,3,72,Bruteforce,4708
73,5,3,72,9,4127
74,5,3,72,Bruteforce,4810
74,5,3,72,9,4302
75,5,3,72,Bruteforce,4831
75,5,3,72,9,4154
76,5,3,72,Bruteforce,4931
76,5,3,72,9,4319
77,5,3,72,Bruteforce,4939
77,5,3,72,9,4213
78,5,3,72,Bruteforce,5011
78,5,3,72,9,4257
79,5,3,72,Bruteforce,5184
79,5,3,72,9,4297
80,5,3,72,Bruteforce,5172
80,5,3,72,9,4495
81,5,3,72,Bruteforce,5303
81,5,3,72,9,4555
82,5,3,72,Bruteforce,5233
82,5,3,72,9,4517
83,5,3,72,Bruteforce,5346
83,5,3,72,9,4504
84,5,3,72,Bruteforce,5415
84,5,3,72,9,4772
85,5,3,72,Bruteforce,5612
85,5,3,72,9,4874
86,5,3,72,Bruteforce,5649
86,5,3,72,9,4838
87,5,3,72,Bruteforce,5575
87,5,3,72,9,4856
88,5,3,72,Bruteforce,5747
88,5,3,72,9,4890
89,5,3,72,Bruteforce,5717
89,5,3,72,9,4910
90,5,3,72,Bruteforce,5798
90,5,3,72,9,4954
91,5,3,72,Bruteforce,5869
91,5,3,72,9,5138
92,5,3,72,Bruteforce,5876
92,5,3,72,9,5105
93,5,3,72,Bruteforce,6025
93,5,3,72,9,5292
94,5,3,72,Bruteforce,6124
94,5,3,72,9,5197
95,5,3,72,Bruteforce,6081
95,5,3,72,9,5315
96,5,3,72,Bruteforce,6217
96,5,3,72,9,5297
97,5,3,72,Bruteforce,6335
97,5,3,72,9,5535
98,5,3,72,Bruteforce,6385
98,5,3,72,9,5545
99,5,3,72,Bruteforce,6388
99,5,3,72,9,5295
100,5,3,72,Bruteforce,6516
100,5,3,72,9,5655
101,5,3,72,Bruteforce,6531
101,5,3,72,9,5673
102,5,3,72,Bruteforce,6647
102,5,3,72,9,5744
103,5,3,72,Bruteforce,6614
103,5,3,72,9,5864
104,5,3,72,Bruteforce,6767
104,5,3,72,9,5720
105,5,3,72,Bruteforce,6704
105,5,3,72,9,5954
106,5,3,72,Bruteforce,6776
106,5,3,72,9,6040
107,5,3,72,Bruteforce,6889
107,5,3,72,9,6079
108,5,3,72,Bruteforce,6975
108,5,3,72,9,5951
109,5,3,72,Bruteforce,7042
109,5,3,72,9,6123
110,5,3,72,Bruteforce,7121
110,5,3,72,9,6281
111,5,3,72,Bruteforce,7266
111,5,3,72,9,6480
112,5,3,72,Bruteforce,7361
112,5,3,72,9,6361
113,5,3,72,Bruteforce,7293
113,5,3,72,9,6282
114,5,3,72,Bruteforce,7355
114,5,3,72,9,6304
115,5,3,72,Bruteforce,7330
115,5,3,72,9,6268
116,5,3,72,Bruteforce,7381
116,5,3,72,9,6487
117,5,3,72,Bruteforce,7459
117,5,3,72,9,6455
118,5,3,72,Bruteforce,7706
118,5,3,72,9,6755
119,5,3,72,Bruteforce,7691
119,5,3,72,9,6547
120,5,3,72,Bruteforce,7751
120,5,3,72,9,6676
121,5,3,72,Bruteforce,7785
121,5,3,72,9,6570
122,5,3,72,Bruteforce,7831
122,5,3,72,9,6678
123,5,3,72,Bruteforce,7914
123,5,3,72,9,6766
124,5,3,72,Bruteforce,8022
124,5,3,72,9,6791
125,5,3,72,Bruteforce,7972
125,5,3,72,9,6815
126,5,3,72,Bruteforce,8083
126,5,3,72,9,6894
127,5,3,72,Bruteforce,8361
127,5,3,72,9,7274
128,5,3,72,Bruteforce,8177
128,5,3,72,9,7046
129,5,3,72,Bruteforce,8373
129,5,3,72,9,7395
130,5,3,72,Bruteforce,8397
130,5,3,72,9,7365
131,5,3,72,Bruteforce,8435
131,5,3,72,9,7366
132,5,3,72,Bruteforce,8523
132,5,3,72,9,7489
133,5,3,72,Bruteforce,8587
133,5,3,72,9,7369
134,5,3,72,Bruteforce,8707
134,5,3,72,9,7491
135,5,3,72,Bruteforce,8733
135,5,3,72,9,7250
136,5,3,72,Bruteforce,8656
136,5,3,72,9,7550
137,5,3,72,Bruteforce,8760
137,5,3,72,9,7723
138,5,3,72,Bruteforce,8984
138,5,3,72,9,7803
139,5,3,72,Bruteforce,8982
139,5,3,72,9,7738
140,5,3,72,Bruteforce,8978
140,5,3,72,9,7881
141,5,3,72,Bruteforce,8931
141,5,3,72,9,7614
142,5,3,72,Bruteforce,9177
142,5,3,72,9,7828
143,5,3,72,Bruteforce,9131
143,5,3,72,9,7833
144,5,3,72,Bruteforce,9232
144,5,3,72,9,8133
145,5,3,72,Bruteforce,9399
145,5,3,72,9,8057
146,5,3,72,Bruteforce,9337
146,5,3,72,9,8023
147,5,3,72,Bruteforce,9417
147,5,3,72,9,8204
148,5,3,72,Bruteforce,9578
148,5,3,72,9,8332
149,5,3,72,Bruteforce,9502
149,5,3,72,9,8222
