L,C,D,H_max,,Policy,timeUsed
1,5,3,72,1,72
1,5,3,72,Bruteforce,72
2,5,3,72,1,144
2,5,3,72,Bruteforce,144
3,5,3,72,1,168
3,5,3,72,Bruteforce,200
4,5,3,72,1,246
4,5,3,72,Bruteforce,272
5,5,3,72,1,310
5,5,3,72,Bruteforce,348
6,5,3,72,1,353
6,5,3,72,Bruteforce,415
7,5,3,72,1,404
7,5,3,72,Bruteforce,493
8,5,3,72,1,432
8,5,3,72,Bruteforce,543
9,5,3,72,1,515
9,5,3,72,Bruteforce,610
10,5,3,72,1,611
10,5,3,72,Bruteforce,697
11,5,3,72,1,602
11,5,3,72,Bruteforce,717
12,5,3,72,1,736
12,5,3,72,Bruteforce,789
13,5,3,72,1,723
13,5,3,72,Bruteforce,860
14,5,3,72,1,787
14,5,3,72,Bruteforce,907
15,5,3,72,1,902
15,5,3,72,Bruteforce,1011
16,5,3,72,1,916
16,5,3,72,Bruteforce,1076
17,5,3,72,1,980
17,5,3,72,Bruteforce,1133
18,5,3,72,1,1034
18,5,3,72,Bruteforce,1198
19,5,3,72,1,1033
19,5,3,72,Bruteforce,1276
20,5,3,72,1,1067
20,5,3,72,Bruteforce,1293
21,5,3,72,1,1176
21,5,3,72,Bruteforce,1402
22,5,3,72,1,1275
22,5,3,72,Bruteforce,1433
23,5,3,72,1,1294
23,5,3,72,Bruteforce,1538
24,5,3,72,1,1436
24,5,3,72,Bruteforce,1633
25,5,3,72,1,1420
25,5,3,72,Bruteforce,1619
26,5,3,72,1,1430
26,5,3,72,Bruteforce,1670
27,5,3,72,1,1517
27,5,3,72,Bruteforce,1741
28,5,3,72,1,1626
28,5,3,72,Bruteforce,1846
29,5,3,72,1,1715
29,5,3,72,Bruteforce,1954
30,5,3,72,1,1644
30,5,3,72,Bruteforce,1986
31,5,3,72,1,1636
31,5,3,72,Bruteforce,2022
32,5,3,72,1,1797
32,5,3,72,Bruteforce,2097
33,5,3,72,1,1779
33,5,3,72,Bruteforce,2104
34,5,3,72,1,1885
34,5,3,72,Bruteforce,2245
35,5,3,72,1,2010
35,5,3,72,Bruteforce,2352
36,5,3,72,1,2040
36,5,3,72,Bruteforce,2340
37,5,3,72,1,2075
37,5,3,72,Bruteforce,2454
38,5,3,72,1,2161
38,5,3,72,Bruteforce,2521
39,5,3,72,1,2055
39,5,3,72,Bruteforce,2491
40,5,3,72,1,2203
40,5,3,72,Bruteforce,2652
41,5,3,72,1,2320
41,5,3,72,Bruteforce,2687
42,5,3,72,1,2341
42,5,3,72,Bruteforce,2681
43,5,3,72,1,2282
