L,C,D,H_max,,Policy,timeUsed
1,5,3,72,2,72
1,5,3,72,Bruteforce,72
2,5,3,72,2,110
2,5,3,72,Bruteforce,144
3,5,3,72,2,114
3,5,3,72,Bruteforce,200
4,5,3,72,2,168
4,5,3,72,Bruteforce,272
5,5,3,72,2,284
5,5,3,72,Bruteforce,348
6,5,3,72,2,273
6,5,3,72,Bruteforce,415
7,5,3,72,2,305
7,5,3,72,Bruteforce,493
8,5,3,72,2,284
8,5,3,72,Bruteforce,543
9,5,3,72,2,427
9,5,3,72,Bruteforce,610
10,5,3,72,2,468
10,5,3,72,Bruteforce,697
11,5,3,72,2,414
11,5,3,72,Bruteforce,717
12,5,3,72,2,469
12,5,3,72,Bruteforce,789
13,5,3,72,2,516
13,5,3,72,Bruteforce,860
14,5,3,72,2,509
14,5,3,72,Bruteforce,907
15,5,3,72,2,602
15,5,3,72,Bruteforce,1011
16,5,3,72,2,744
16,5,3,72,Bruteforce,1076
17,5,3,72,2,829
17,5,3,72,Bruteforce,1133
18,5,3,72,2,852
18,5,3,72,Bruteforce,1198
19,5,3,72,2,795
19,5,3,72,Bruteforce,1276
20,5,3,72,2,625
20,5,3,72,Bruteforce,1293
21,5,3,72,2,890
21,5,3,72,Bruteforce,1402
22,5,3,72,2,857
22,5,3,72,Bruteforce,1433
23,5,3,72,2,958
23,5,3,72,Bruteforce,1538
24,5,3,72,2,1161
24,5,3,72,Bruteforce,1633
25,5,3,72,2,1008
25,5,3,72,Bruteforce,1619
26,5,3,72,2,1028
26,5,3,72,Bruteforce,1670
27,5,3,72,2,1027
27,5,3,72,Bruteforce,1741
28,5,3,72,2,1206
28,5,3,72,Bruteforce,1846
29,5,3,72,2,1242
29,5,3,72,Bruteforce,1954
30,5,3,72,2,1188
30,5,3,72,Bruteforce,1986
31,5,3,72,2,1148
31,5,3,72,Bruteforce,2022
32,5,3,72,2,1412
32,5,3,72,Bruteforce,2097
33,5,3,72,2,1111
33,5,3,72,Bruteforce,2104
34,5,3,72,2,1311
34,5,3,72,Bruteforce,2245
35,5,3,72,2,1572
35,5,3,72,Bruteforce,2352
36,5,3,72,2,1404
36,5,3,72,Bruteforce,2340
37,5,3,72,2,1412
37,5,3,72,Bruteforce,2454
38,5,3,72,2,1452
38,5,3,72,Bruteforce,2521
39,5,3,72,2,1358
39,5,3,72,Bruteforce,2491
40,5,3,72,2,1421
40,5,3,72,Bruteforce,2652
41,5,3,72,2,1614
41,5,3,72,Bruteforce,2687
42,5,3,72,2,1271
42,5,3,72,Bruteforce,2681
43,5,3,72,2,1463
43,5,3,72,Bruteforce,2713
44,5,3,72,2,1905
44,5,3,72,Bruteforce,2863
45,5,3,72,2,1933
45,5,3,72,Bruteforce,2974
46,5,3,72,2,1744
46,5,3,72,Bruteforce,3007
47,5,3,72,2,1903
47,5,3,72,Bruteforce,3100
48,5,3,72,2,1798
48,5,3,72,Bruteforce,3138
49,5,3,72,2,1922
49,5,3,72,Bruteforce,3195
50,5,3,72,2,1701
50,5,3,72,Bruteforce,3270
51,5,3,72,2,2067
51,5,3,72,Bruteforce,3332
52,5,3,72,2,2046
52,5,3,72,Bruteforce,3401
53,5,3,72,2,1803
53,5,3,72,Bruteforce,3415
54,5,3,72,2,2044
54,5,3,72,Bruteforce,3543
55,5,3,72,2,2096
55,5,3,72,Bruteforce,3589
56,5,3,72,2,2342
56,5,3,72,Bruteforce,3686
57,5,3,72,2,2126
57,5,3,72,Bruteforce,3746
58,5,3,72,2,2322
58,5,3,72,Bruteforce,3750
59,5,3,72,2,2268
59,5,3,72,Bruteforce,3867
60,5,3,72,2,2158
60,5,3,72,Bruteforce,3866
61,5,3,72,2,2127
61,5,3,72,Bruteforce,3919
62,5,3,72,2,2321
62,5,3,72,Bruteforce,4036
63,5,3,72,2,2173
63,5,3,72,Bruteforce,4104
64,5,3,72,2,2457
64,5,3,72,Bruteforce,4110
65,5,3,72,2,2407
65,5,3,72,Bruteforce,4222
66,5,3,72,2,2505
66,5,3,72,Bruteforce,4311
67,5,3,72,2,2809
67,5,3,72,Bruteforce,4391
68,5,3,72,2,2616
68,5,3,72,Bruteforce,4407
69,5,3,72,2,2725
69,5,3,72,Bruteforce,4495
70,5,3,72,2,2580
70,5,3,72,Bruteforce,4442
71,5,3,72,2,2657
71,5,3,72,Bruteforce,4652
72,5,3,72,2,2897
72,5,3,72,Bruteforce,4731
73,5,3,72,2,2897
73,5,3,72,Bruteforce,4671
74,5,3,72,2,3003
74,5,3,72,Bruteforce,4869
75,5,3,72,2,2756
75,5,3,72,Bruteforce,4800
76,5,3,72,2,2947
76,5,3,72,Bruteforce,4879
77,5,3,72,2,2851
77,5,3,72,Bruteforce,4989
78,5,3,72,2,2857
78,5,3,72,Bruteforce,4996
79,5,3,72,2,3237
79,5,3,72,Bruteforce,5158
80,5,3,72,2,2945
80,5,3,72,Bruteforce,5202
81,5,3,72,2,2821
81,5,3,72,Bruteforce,5244
82,5,3,72,2,3188
82,5,3,72,Bruteforce,5361
83,5,3,72,2,3060
83,5,3,72,Bruteforce,5376
84,5,3,72,2,3433
84,5,3,72,Bruteforce,5513
85,5,3,72,2,2864
85,5,3,72,Bruteforce,5382
86,5,3,72,2,3479
86,5,3,72,Bruteforce,5613
87,5,3,72,2,3248
87,5,3,72,Bruteforce,5635
88,5,3,72,2,3031
88,5,3,72,Bruteforce,5600
89,5,3,72,2,3604
89,5,3,72,Bruteforce,5728
90,5,3,72,2,3084
90,5,3,72,Bruteforce,5824
91,5,3,72,2,3193
91,5,3,72,Bruteforce,5876
92,5,3,72,2,3315
92,5,3,72,Bruteforce,5921
93,5,3,72,2,3144
93,5,3,72,Bruteforce,5944
94,5,3,72,2,3430
94,5,3,72,Bruteforce,6054
95,5,3,72,2,3523
95,5,3,72,Bruteforce,6098
96,5,3,72,2,3372
96,5,3,72,Bruteforce,6196
97,5,3,72,2,3803
97,5,3,72,Bruteforce,6313
98,5,3,72,2,3620
98,5,3,72,Bruteforce,6349
99,5,3,72,2,3756
99,5,3,72,Bruteforce,6411
100,5,3,72,2,3925
100,5,3,72,Bruteforce,6517
101,5,3,72,2,3816
101,5,3,72,Bruteforce,6568
102,5,3,72,2,3767
102,5,3,72,Bruteforce,6537
103,5,3,72,2,3839
103,5,3,72,Bruteforce,6583
104,5,3,72,2,3484
104,5,3,72,Bruteforce,6608
105,5,3,72,2,3642
105,5,3,72,Bruteforce,6770
106,5,3,72,2,3962
106,5,3,72,Bruteforce,6807
107,5,3,72,2,4004
107,5,3,72,Bruteforce,6866
108,5,3,72,2,3684
108,5,3,72,Bruteforce,6918
109,5,3,72,2,4251
109,5,3,72,Bruteforce,7062
110,5,3,72,2,4065
110,5,3,72,Bruteforce,7132
111,5,3,72,2,4311
111,5,3,72,Bruteforce,7120
112,5,3,72,2,4173
112,5,3,72,Bruteforce,7221
113,5,3,72,2,4413
113,5,3,72,Bruteforce,7384
114,5,3,72,2,3506
114,5,3,72,Bruteforce,7271
115,5,3,72,2,4124
115,5,3,72,Bruteforce,7473
116,5,3,72,2,4398
116,5,3,72,Bruteforce,7537
117,5,3,72,2,4605
117,5,3,72,Bruteforce,7561
118,5,3,72,2,4638
118,5,3,72,Bruteforce,7655
119,5,3,72,2,4528
119,5,3,72,Bruteforce,7602
120,5,3,72,2,4826
120,5,3,72,Bruteforce,7799
121,5,3,72,2,4448
121,5,3,72,Bruteforce,7758
122,5,3,72,2,4535
122,5,3,72,Bruteforce,7945
123,5,3,72,2,4648
123,5,3,72,Bruteforce,7971
124,5,3,72,2,4609
124,5,3,72,Bruteforce,8001
125,5,3,72,2,4742
125,5,3,72,Bruteforce,8122
126,5,3,72,2,4644
126,5,3,72,Bruteforce,8059
127,5,3,72,2,5153
127,5,3,72,Bruteforce,8224
128,5,3,72,2,4470
128,5,3,72,Bruteforce,8199
129,5,3,72,2,5001
129,5,3,72,Bruteforce,8266
130,5,3,72,2,5063
130,5,3,72,Bruteforce,8439
131,5,3,72,2,4982
131,5,3,72,Bruteforce,8359
132,5,3,72,2,5249
132,5,3,72,Bruteforce,8507
133,5,3,72,2,4908
133,5,3,72,Bruteforce,8530
134,5,3,72,2,4863
134,5,3,72,Bruteforce,8686
135,5,3,72,2,5186
135,5,3,72,Bruteforce,8744
136,5,3,72,2,4767
136,5,3,72,Bruteforce,8674
137,5,3,72,2,5296
137,5,3,72,Bruteforce,8847
138,5,3,72,2,5192
138,5,3,72,Bruteforce,8935
139,5,3,72,2,5521
139,5,3,72,Bruteforce,8975
140,5,3,72,2,5162
140,5,3,72,Bruteforce,8968
141,5,3,72,2,5344
